Phenotype,Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage
Horiz_25_75perc_y2,Chr17_15481596_16075256,0.0338451164580095,0.00805448959129203,0.0364289223360881,0.0441241546399962,0.0323663965851336
Horiz_25_75perc_y2,Chr12_4464758_5786323,0.0985448108112039,0.718725716702038,0.0423532435942408,0.120436173694899,0.0420627616557052
PC1_PC4_y12,Chr01_29264773_29827856,0.0947170798115893,0.217055566719372,0.0239300461374198,0.0935056490574554,0.0285457038499792
PC1_PC4_y12,Chr11_8023681_11175078,0.00467365405198224,0.107994755304009,0.015302682830373,0.0046990127743056,0.0104560819285544
PC1_PC4_y12,Chr17_9135977_10478406,0.0883190535830224,0.174594193612342,0.00278332340735287,0.080924161483279,0.00158307226610185
PC1_PC4_y12,Chr17_10878413_11065072,0.0926307945901526,0.234635605383022,0.00878717525759215,0.0826633869276778,0.0111637463927936
PC1_PC4_y12,Chr17_13349543_13731534,0.097905501208748,0.507101797803474,0.000884812539734717,0.0833523428857904,0.000725527141954165
PC1_PC4_y12,Chr17_13865658_14959995,0.106584333126736,0.939146177910937,0.00183482052447169,0.128448034563508,0.00182339201867131
PC2_PC4_y2,Chr01_4235627_5264100,0.454604378663402,0.145556214160152,0.0186130815193524,0.669450082651793,0.0179361599501215
PC2_PC4_y2,Chr01_5264150_5885231,0.0881964443494787,0.0496606219257955,0.00905706282952236,0.177103794486872,0.00750663421793147
PC2_PC4_y2,Chr06_22349444_22574746,0.00723519978528358,0.569401052399845,0.0233190290223617,0.0103499160064366,0.0186501859655054
PC2_PC4_y2,Chr06_23488484_23820127,0.012432273757687,0.141990104102683,0.038343770668649,0.0214791826662003,0.0349026558439666
PC2_PC4_y2,Chr06_23820129_23984701,0.0122262616492563,0.10568027548237,0.0415334920684484,0.0222011752964057,0.036895502542373
PC2_PC4_y2,Chr06_23984902_24278135,0.0103770287302722,0.112272162632655,0.0258230308967654,0.016334350727436,0.0250449894807708
PC2_PC4_y2,Chr02_7537776_7944758,0.0178102600056829,0.287494345650364,0.0375214696383416,0.0191867460198866,0.0348345500201816
PC2_PC4_y2,Chr04_3039821_3679193,0.911324670606554,0.991723448836386,0.0295113625152893,0.96408991236201,0.0286824798944158
PC2_PC4_y2,Chr04_3679321_4621560,0.65237024719166,0.649166238594299,0.0226142851770611,0.781583096880416,0.0250054889349663
PC2_PC4_y2,Chr04_4621767_5680104,0.810033855307717,0.933518466155768,0.0478389616954606,0.977691537339445,0.0376863103899734
PC2_PC4_y2,Chr16_7457545_9757022,0.224279289140734,0.373296135722727,0.0182033242442242,0.120446831450899,0.0195981948164877
PC2_PC4_y2,Chr19_4798847_7574587,0.279637228006719,0.819921258996414,0.025844164015736,0.539319675695112,0.0213047764232818
PC2_PC4_y2,Chr19_7575124_8801717,0.500482381085947,0.885729936268068,0.00837691890882815,0.766193163442835,0.00657645391466012
PC3_PC4_y12,Chr06_22349444_22574746,0.0237905578078378,0.137951243447047,0.030627246885704,0.0251105736730042,0.0307283277434421
PC3_PC4_y12,Chr03_1923688_2743575,0.0456856990556297,0.325567027974321,0.0433972561094213,0.0628863137121156,0.0461970646452347
PC3_PC4_y12,Chr03_2744191_3884923,0.0394999107538784,0.345756622124686,0.0426674888199558,0.049890445490924,0.0404464859724521
PC3_PC4_y12,Chr03_3893055_4059970,0.0604833535326846,0.414423423926885,0.0480785162753804,0.077566850620197,0.0480560681507741
PC3_PC4_y12,Chr05_1701065_2022055,0.15628119651164,0.551541941857334,0.0350001353561193,0.232869002260969,0.0480435271552321
PC3_PC4_y12,Chr05_3341551_3707259,0.17095732075934,0.177006759813512,0.0637990374707612,0.285264652668796,0.0455722600002143
PC3_PC4_y12,Chr17_9135977_10478406,0.344014726901688,0.182612832069607,0.0129655369448504,0.388011288975091,0.00686296846310233
PC3_PC4_y12,Chr17_13349543_13731534,0.350913838342891,0.930120787378567,0.00248181975611862,0.333774238513761,0.00303454340859783
PC3_PC4_y12,Chr17_13865658_14959995,0.398919731967103,0.914574648910469,0.00821945696852823,0.439582616988537,0.00965434913400901
Area2_cavity_y2,Chr01_29264773_29827856,0.0979899512112355,0.205712884667007,0.0283490582109017,0.148718126762572,0.0360953377576882
Area2_cavity_y2,Chr01_31299043_32249075,0.0109286539310674,0.0335063525837855,0.0307580000204733,0.0215009608772638,0.0218836722423869
Area2_cavity_y2,Chr01_32254239_32925441,0.00919469432437385,0.0252835099402401,0.0377096903196214,0.0187129635515317,0.0225767009852399
Area2_cavity_y2,Chr01_32925677_33648211,0.0118982624664796,0.140466646454332,0.0465027467946062,0.0279880208534335,0.0317977200881146
Area2_cavity_y2,Chr01_33648862_33944256,0.0168986661521452,0.268751871631334,0.0414116990345762,0.0300833476638197,0.030928059482626
Area2_cavity_y2,Chr03_18156487_19255904,0.624800341795514,0.46499203458239,0.0219614515339204,0.462129847432399,0.0299305121594621
Area2_cavity_y2,Chr03_19255932_20053666,0.514929646704365,0.919791132356187,0.0342171296437358,0.411511002874215,0.0422461414763561
Area2_cavity_y2,Chr17_10878413_11065072,0.068618394983693,0.372455758026471,0.0451293109825899,0.113449966572593,0.0480036563293301
Area2_cavity_y2,Chr17_13349543_13731534,0.0634241076401174,0.431478279122069,0.0280404447797126,0.0740800312198451,0.0247429151330853
Area2_cavity_y2,Chr19_13217492_15336727,0.741577950762055,0.307724796191346,0.0607125250642702,0.300051387747315,0.0409668655337965
Perimeter2_excl_cavity_y2,Chr01_29264773_29827856,0.0928833293611119,0.130819299762634,0.0302870249846332,0.144813893720283,0.0391862706042979
Perimeter2_excl_cavity_y2,Chr01_31299043_32249075,0.0109820983378903,0.0270029478342539,0.029896314176416,0.0226689765825736,0.0205187815192535
Perimeter2_excl_cavity_y2,Chr01_32254239_32925441,0.00977517627871353,0.0230151379987712,0.037206744362618,0.0200433698180578,0.021473695248975
Perimeter2_excl_cavity_y2,Chr01_32925677_33648211,0.0123770618721759,0.120440358133825,0.0464322571481784,0.0294511619379673,0.0302264186594954
Perimeter2_excl_cavity_y2,Chr01_33648862_33944256,0.0177360784219921,0.244578732316856,0.0405331620838985,0.0325271008954068,0.0296110187256706
Perimeter2_excl_cavity_y2,Chr09_11824144_12217367,0.000842566583907008,0.973928051431284,0.0510429254649322,0.00257712102482069,0.0482057928358981
Perimeter2_excl_cavity_y2,Chr09_12217449_12479031,0.000843780435113845,0.734846890656401,0.0494404033914403,0.00264017323595179,0.0465028082819156
Perimeter2_excl_cavity_y2,Chr17_10878413_11065072,0.0701238724350376,0.551535033114327,0.0432073295270324,0.121262033328446,0.0474163561180114
Perimeter2_excl_cavity_y2,Chr17_13349543_13731534,0.067912101270813,0.24153775282854,0.037787693754747,0.0820491289268485,0.0321383316384004
Sqr_Peri2_Area2_ratio_year2,Chr01_30463953_31287140,0.103210048531399,0.136285750160154,0.051432061107713,0.1308612144056,0.0344045820824307
Sqr_Peri2_Area2_ratio_year2,Chr01_31299043_32249075,0.0318356804414339,0.138377947019207,0.0247257586048182,0.0510909049821896,0.0170144476304925
Sqr_Peri2_Area2_ratio_year2,Chr01_32254239_32925441,0.0370343360668857,0.188072417857401,0.0326391402079917,0.0501416450699159,0.0196515167986695
Sqr_Peri2_Area2_ratio_year2,Chr01_32925677_33648211,0.0458907102254552,0.413939462090451,0.0435167626369063,0.0675775191839083,0.0279748756275728
Sqr_Peri2_Area2_ratio_year2,Chr01_33648862_33944256,0.0439001177147474,0.449621321670738,0.0282413311534518,0.0620605861848281,0.0208488881435966
Sqr_Peri2_Area2_ratio_year2,Chr02_6759683_7031301,0.243610507704757,0.130674858231139,0.0391052623233031,0.310652709715839,0.0482369765454302
Sqr_Peri2_Area2_ratio_year2,Chr05_2831067_3339589,0.0905023019120225,0.0439240866575878,0.0574814177868648,0.175653615877456,0.0474075606190072
Sqr_Peri2_Area2_ratio_year2,Chr05_5438585_5830688,0.0366065492313282,0.000399139853430112,0.0470033759313734,0.0601945919588549,0.0423873429796219
Circularity_y2,Chr05_2456_233879,0.0997652380656108,0.873263530749803,0.0255161682132926,0.0693860010423734,0.0158693371959459
Circularity_y2,Chr05_233962_298267,0.104909115207122,0.759412088347185,0.0317841624203134,0.0801567021963572,0.0170688725772428
Circularity_y2,Chr05_299974_977551,0.105641140019533,0.918162977083232,0.0308829085348051,0.0877492362270603,0.0179184943685928
Circularity_y2,Chr05_977728_1700771,0.11861087727792,0.97380989413005,0.0272082585060147,0.0817820551933746,0.0166318540414064
Circularity_y2,Chr05_1701065_2022055,0.280507522683126,0.835122661110962,0.0151770231345846,0.232122798146067,0.0129585793294519
Circularity_y2,Chr05_3341551_3707259,0.0529580183940652,0.680440560594673,0.00630522295974265,0.0385450064523473,0.00680752884631325
Circularity_y2,Chr05_3707644_4690548,0.0408667192749296,0.913340665336579,0.0149299148968982,0.0259361775316192,0.0167303617494858
Circularity_y2,Chr05_4691174_5438561,0.0275934656691918,0.740979182968908,0.0113899287917887,0.0181482385529059,0.0125917002172458
Circularity_y2,Chr05_5438585_5830688,0.0257119623070816,0.341565962518899,0.0130560544783259,0.0185830485790299,0.015201605184417
Circularity_y2,Chr05_5831722_6053795,0.0225581926337809,0.120996854696312,0.0152921977872877,0.0160765020534908,0.017037553031778
Circularity_y2,Chr05_8364907_8727528,0.0768587166212333,0.473418275559259,0.0174224562805864,0.0614697899467517,0.0208364461955447
Circularity_y2,Chr05_8771224_9570943,0.0610491764852295,0.667089231128574,0.0247824948956353,0.0615274127341414,0.0239833568011354
Circularity_y2,Chr05_10935417_11899786,0.0813818083640993,0.874225162119061,0.0249047266324487,0.0668731317840067,0.021019457720691
Circularity_y2,Chr07_3941395_4409564,0.465855977821104,0.164530960442297,0.0305765793613253,0.370344821439962,0.0340113445184301
Circularity_y2,Chr11_8023681_11175078,0.0257123276469844,0.093219977850853,0.00689889880176479,0.0272474907820747,0.00768329461962083
Circularity_y2,Chr17_9135977_10478406,0.0494398397354118,0.0510176522058368,0.00486084586078454,0.0484646218524947,0.00282439081582672
Circularity_y2,Chr17_10878413_11065072,0.0389191202035997,0.00377013061331393,0.0312866672625699,0.0325365140237643,0.032660490969355
Circularity_y2,Chr17_13349543_13731534,0.0419913183160208,0.00138974819242706,0.00227995910885217,0.0361347615003045,0.00287323190976904
Circularity_y2,Chr17_13865658_14959995,0.0448537305211505,0.00557398386100717,0.00531417519184264,0.0579925901784724,0.00607376868752161
Circularity_y2,Chr19_11155118_11566144,0.759346661280894,0.74567717168174,0.0319414528251802,0.739995975360974,0.0404348771942984
Horiz_size_center_y2,Chr01_29264773_29827856,0.0770593588601562,0.185943252025073,0.0222692019035752,0.121611958023583,0.0281988616421743
Horiz_size_center_y2,Chr01_31299043_32249075,0.00839664334367427,0.0445200144272445,0.0277403448019961,0.0174589049616173,0.0200744183150818
Horiz_size_center_y2,Chr01_32254239_32925441,0.00633922078654472,0.0286003828332204,0.0336207433077468,0.014097802136443,0.0198580812708631
Horiz_size_center_y2,Chr01_32925677_33648211,0.00904295214883436,0.197199835113057,0.0429162421679966,0.0224270745022221,0.0293314337914068
Horiz_size_center_y2,Chr01_33648862_33944256,0.0133976065543635,0.367412160494803,0.0387270244000452,0.0250231612434892,0.0292196020653539
Horiz_size_center_y2,Chr03_18156487_19255904,0.63883430833966,0.426277500419159,0.0202445032271428,0.461079599961919,0.0296506120102859
Horiz_size_center_y2,Chr03_19255932_20053666,0.534367164058037,0.945725414380109,0.0363792872800433,0.416536383282933,0.0468152961752727
Horiz_size_center_y2,Chr09_10546585_10817737,0.000663960427134726,0.993831100366088,0.0533812163243642,0.00270848624309693,0.0481594165448963
Horiz_size_center_y2,Chr09_10817793_11190661,0.00059334873739908,0.645802301328143,0.0533239564185185,0.0026479359007176,0.0461319009006654
Horiz_size_center_y2,Chr09_11824144_12217367,0.00057324157602138,0.946194487998294,0.0391922971684949,0.00175463896416716,0.0365051335259473
Horiz_size_center_y2,Chr09_12217449_12479031,0.000562977918015611,0.833537384962365,0.0372187671812483,0.00173460097235482,0.0345726284176336
Horiz_size_center_y2,Chr09_12479150_12868645,0.000493862042917832,0.90676002528054,0.0466337581462999,0.00201308757763106,0.0421193405329734
Horiz_size_center_y2,Chr17_10878413_11065072,0.0557298187172612,0.470541386192431,0.0320645385198308,0.0972737332178665,0.0344304943910169
Horiz_size_center_y2,Chr17_13349543_13731534,0.0501562747459919,0.328243428047154,0.0223034772145955,0.0605857064788515,0.0191935257186529
Horiz_size_25perc_y2,Chr17_9135977_10478406,0.159781114789376,0.285826482291583,0.0247426260795569,0.192014202558707,0.0157254806660028
Horiz_size_25perc_y2,Chr17_13349543_13731534,0.147296746844872,0.633906690641089,0.0086122526465326,0.140579729652614,0.00792796082746161
Horiz_size_25perc_y2,Chr17_13865658_14959995,0.180088188360996,0.205340048587376,0.0381642887978882,0.25449270272851,0.0342220739758482
Horiz_size_50perc_y2,Chr01_29264773_29827856,0.101067725935934,0.184305734103317,0.0358402619541418,0.149907485149313,0.0426661736282646
Horiz_size_50perc_y2,Chr01_31299043_32249075,0.0132963616144858,0.0435046044845602,0.0352731066713729,0.0246123214211305,0.0267723130513865
Horiz_size_50perc_y2,Chr01_32254239_32925441,0.00992385157863491,0.0257455330044741,0.0449040183609306,0.0208796424332647,0.0279315455629856
Horiz_size_50perc_y2,Chr01_32925677_33648211,0.0144156050776871,0.191361435839321,0.0543034890210603,0.0319711396647919,0.0392180899790435
Horiz_size_50perc_y2,Chr01_33648862_33944256,0.0212311011679079,0.380130985956157,0.0516603387739309,0.036325513427981,0.0406239981287612
Horiz_size_50perc_y2,Chr03_18156487_19255904,0.812924833491909,0.568543028917389,0.018802118592769,0.630799169252073,0.0268218464194533
Horiz_size_50perc_y2,Chr03_19255932_20053666,0.668984676888065,0.993081322982796,0.0303655407210987,0.559156885668839,0.0373506415881822
Horiz_size_50perc_y2,Chr09_11824144_12217367,0.000652895391429636,0.92886214748931,0.0456651030187653,0.00172528151044309,0.0417699023867321
Horiz_size_50perc_y2,Chr09_12217449_12479031,0.000652571573985147,0.742534249736846,0.0442890704580321,0.00171268585007635,0.0401455967897163
Horiz_size_50perc_y2,Chr09_12479150_12868645,0.000538843818158412,0.9533246489684,0.0561191833130797,0.00193283247153982,0.0487122237845025
Horiz_size_50perc_y2,Chr17_13349543_13731534,0.0857597618338195,0.472390414247442,0.0313745121505735,0.0930187369582303,0.0268026389041401
Horiz_size_75perc_y2,Chr01_29264773_29827856,0.0593916594858261,0.174324712112775,0.0183789189636869,0.0956224227103469,0.023394665419603
Horiz_size_75perc_y2,Chr01_30463953_31287140,0.060197641622596,0.18826114700272,0.0592291111135046,0.0824836418628621,0.0453917156926499
Horiz_size_75perc_y2,Chr01_31299043_32249075,0.00664443986341614,0.0398211377690167,0.026602041753781,0.0141318959883338,0.019156390083286
Horiz_size_75perc_y2,Chr01_32254239_32925441,0.00472986645018305,0.0229188696427713,0.0312978812470263,0.0106594593731818,0.0180780945859954
Horiz_size_75perc_y2,Chr01_32925677_33648211,0.00672270657331331,0.174801961370213,0.0403579864171899,0.0171492911177479,0.0269338615314822
Horiz_size_75perc_y2,Chr01_33648862_33944256,0.0105010501504769,0.332484752717142,0.0368077690876936,0.0198715173112749,0.0273813424141545
Horiz_size_75perc_y2,Chr03_18156487_19255904,0.595906360902307,0.443259646246961,0.0181709843049719,0.424373202545687,0.0275891741895734
Horiz_size_75perc_y2,Chr03_19255932_20053666,0.508704473532953,0.947094393663731,0.0328452239990158,0.390560426256986,0.0442311187661854
Horiz_size_75perc_y2,Chr09_11824144_12217367,0.000637657159187387,0.921461819358749,0.0506922630268796,0.00197186090958327,0.046675734360949
Horiz_size_75perc_y2,Chr09_12217449_12479031,0.000608236184442934,0.862203179407363,0.0470097014374482,0.0018849925277839,0.0433529770185464
Horiz_size_75perc_y2,Chr17_10878413_11065072,0.041541928915609,0.47634815508841,0.020688394144067,0.0737384653648568,0.022140923161412
Horiz_size_75perc_y2,Chr17_13349543_13731534,0.0372640475978361,0.358258351775822,0.0185099204009731,0.0452161254150737,0.016029368825096
Horiz_size_75perc_y2,Chr17_15481596_16075256,0.0443208548785052,0.947592515190337,0.0464173319036188,0.113097536294138,0.0422403090625256
Horiz_size_75perc_y2,Chr19_13217492_15336727,0.790751117886597,0.293881461847891,0.0666054185236998,0.314328530247567,0.0469367963875695
PC3_y2,Chr06_22349444_22574746,0.180730650482525,0.684846629886352,0.0149809206428788,0.175918272559083,0.021393857526602
PC3_y2,Chr06_24278204_25233228,0.338361292168518,0.645620605117833,0.0236226213375217,0.288678443321384,0.0286203734767368
PC3_y2,Chr09_10817793_11190661,0.0780288952914489,0.679871039922646,0.0465000434067692,0.0844647088974358,0.0471376097257511
PC3_y2,Chr09_11198785_11824088,0.0664491044648865,0.803463398443793,0.0429211782826546,0.0790311837894214,0.0432473105766913
PC3_y2,Chr09_11824144_12217367,0.0654549485315609,0.706871667690078,0.031641760407462,0.0626707310552393,0.0330812994000542
PC3_y2,Chr09_12217449_12479031,0.0723707582091836,0.81810694502032,0.0432623250471112,0.0761098828047618,0.0433764225516215
PC3_y2,Chr09_12479150_12868645,0.0694974461560697,0.545144860630678,0.0496103928029738,0.0786846633970883,0.045834364180492
PC3_y12,Chr06_22349444_22574746,0.0684023264405268,0.13272047707626,0.0091700285483085,0.0656051467700345,0.0120288645824547
PC4_y2,Chr03_106417_526428,0.0813240392864963,0.852316226594025,0.0242892065359101,0.104544625867351,0.0296988340067585
PC4_y2,Chr03_537202_1923686,0.0843579313829285,0.831606156218376,0.0255848164294344,0.111556756961286,0.0318566101788602
PC4_y2,Chr03_1923688_2743575,0.0432456771856296,0.58595623126934,0.0195601455602419,0.0478847677069592,0.0191625968493255
PC4_y2,Chr03_2744191_3884923,0.0486904867295088,0.88048763401668,0.0296031590223927,0.0496954422944797,0.0240793269180162
PC4_y2,Chr03_3893055_4059970,0.0438030756642889,0.838147945987842,0.0237734801781988,0.0471187886306662,0.0197488845763236
PC4_y2,Chr03_5903374_7969157,0.0751026925696349,0.894666545607206,0.00900270214503723,0.0768146002547346,0.0123678985364356
PC4_y2,Chr05_2456_233879,0.537040661894977,0.538794616244318,0.00195054618831797,0.635384594948964,0.00218686456435104
PC4_y2,Chr05_233962_298267,0.540008537327129,0.378896408421287,0.00258366693291127,0.604429018302385,0.00243532980062626
PC4_y2,Chr05_299974_977551,0.540210397966396,0.306368629448703,0.00270456933031458,0.628063087512031,0.00267306296804895
PC4_y2,Chr05_977728_1700771,0.504748426655568,0.388542813452513,0.00180945441626591,0.633542240751683,0.00219063608501581
PC4_y2,Chr05_1701065_2022055,0.369910382209099,0.482498563534501,0.00121164974334752,0.490625361455233,0.00185087487354198
PC4_y2,Chr05_3341551_3707259,0.564317403837914,0.00644597101541718,0.00127291321009766,0.797408352925858,0.000673446544502098
PC4_y2,Chr05_3707644_4690548,0.969164292771155,0.180835211755083,0.0100619678979639,0.576888007353839,0.00804471940991889
PC4_y2,Chr05_4691174_5438561,0.962875086257842,0.176614491167294,0.0135270612276993,0.721230148048018,0.0121955692186269
PC4_y2,Chr05_5438585_5830688,0.932747277553061,0.294680132362716,0.014429436653082,0.823295350209066,0.0139699973910195
PC4_y2,Chr05_5831722_6053795,0.885024185708615,0.743215870472294,0.0256873945507792,0.720594449996677,0.0224097507171848
PC4_y2,Chr05_8364907_8727528,0.812729046669467,0.622462424024226,0.0310929955130925,0.697908014367152,0.0316333655125388
PC4_y2,Chr05_8771224_9570943,0.810607781920214,0.523251771459687,0.0562074106988469,0.762002016544328,0.0479439875484341
PC4_y2,Chr16_7457545_9757022,0.0552839545272219,0.654515689976553,0.0363238598057597,0.0682295242074212,0.0409837980200653
PC4_y2,Chr07_3941395_4409564,0.617817277871563,0.0696412002915974,0.0286486468079883,0.477203538412275,0.034760922782052
PC4_y2,Chr17_9135977_10478406,0.283829908635956,0.192530730727021,0.0543371231742006,0.30317755931389,0.0427526003085685
PC4_y2,Chr17_13349543_13731534,0.284003982600765,0.332074184560798,0.0353855002619073,0.296511195863609,0.042066945481132
PC4_y2,Chr19_11155118_11566144,0.97181389205912,0.340973388923714,0.0505744126363503,0.803317735159193,0.0327180970489131
PC4_y12,Chr03_106417_526428,0.0458442664168657,0.651250512239027,0.0264457390909857,0.0662610431584402,0.0329011249484331
PC4_y12,Chr03_537202_1923686,0.0472735712862531,0.687984998068708,0.0267547920146828,0.0684647887701976,0.0336337482769017
PC4_y12,Chr03_1923688_2743575,0.0833229002960202,0.717010247572951,0.040402619811117,0.0984725584748319,0.0439067368180936
PC4_y12,Chr03_2744191_3884923,0.0803560968263651,0.915561033888989,0.0470352128270912,0.0933650985512892,0.0453556208670098
PC4_y12,Chr03_3893055_4059970,0.0796277437446778,0.750032215929193,0.047927738566906,0.094240978134588,0.044194970382656
PC4_y12,Chr03_5903374_7969157,0.130398393259827,0.819013515146546,0.028339381174849,0.146191821178593,0.0358481755913783
PC4_y12,Chr05_2456_233879,0.758912550522082,0.503342487405562,0.00416847626448148,0.912131179314664,0.00436028461382498
PC4_y12,Chr05_233962_298267,0.571937512749369,0.285483255219228,0.00488929017929913,0.680714515455962,0.00421437656380171
PC4_y12,Chr05_299974_977551,0.570476976154052,0.213704481690346,0.00502810841630958,0.708964740220983,0.00457698135920469
PC4_y12,Chr05_977728_1700771,0.528583324009794,0.283526567046227,0.00403198288895499,0.716677261589251,0.00408305440037402
PC4_y12,Chr05_1701065_2022055,0.490879763157006,0.255832850668811,0.00279799805497653,0.669898017178619,0.00349398592650206
PC4_y12,Chr05_3341551_3707259,0.703372105970128,0.00514004789094035,0.001720238238848,0.939353555769912,0.00122277927828817
PC4_y12,Chr05_3707644_4690548,0.813795413413057,0.18320066609829,0.00701231242889718,0.419841344104646,0.00636192237548452
PC4_y12,Chr05_4691174_5438561,0.803822531313573,0.19585683189658,0.0103088414195408,0.550614570449843,0.0103073672572159
PC4_y12,Chr05_5438585_5830688,0.823760338592648,0.163797861062957,0.0204483121255931,0.711522145282794,0.0206793524674891
PC4_y12,Chr05_5831722_6053795,0.766834055407973,0.536876325354912,0.023362508638929,0.578667386540604,0.0216353007889016
PC4_y12,Chr05_8364907_8727528,0.753913113818915,0.933264617297122,0.0307034773623406,0.6207220404445,0.0328013326035338
PC4_y12,Chr05_8771224_9570943,0.746919072631392,0.778457249444735,0.0550696504648747,0.690345417622282,0.0487809733128142
PC4_y12,Chr05_10935417_11899786,0.54612597070523,0.676826650439676,0.0314886271582068,0.436150588276895,0.0290656486809176
PC4_y12,Chr16_7457545_9757022,0.0169446613561798,0.997002589755972,0.0262119011122085,0.0233253375203288,0.0300878891531204
PC4_y12,Chr17_9135977_10478406,0.292024596333204,0.191899197117121,0.00912113846522414,0.320964146367318,0.00663223985961498
PC4_y12,Chr17_13349543_13731534,0.299789803333488,0.169953073615773,0.00529364428722213,0.322998584036926,0.00721010402812252
PC4_y12,Chr17_13865658_14959995,0.317934380187069,0.70017763263075,0.0127477977344753,0.403071684078231,0.0138260321455518
PC4_y12,Chr19_11155118_11566144,0.98752695011136,0.242301612586447,0.0261389035951842,0.865127368794591,0.0221808400008049
PC1_PC2_y2,Chr01_2043252_2231677,0.124221151210585,0.262414000594487,0.0321284041132288,0.202282595419285,0.0427128616211185
PC1_PC2_y2,Chr01_2231706_3033846,0.146427350331377,0.197047814785124,0.0361616615675679,0.183898074592703,0.041653022843224
PC1_PC2_y2,Chr01_3052414_4229970,0.11558581080449,0.135205691331668,0.0421031216202564,0.158580946110256,0.0422023534963866
PC1_PC2_y2,Chr01_4235627_5264100,0.109103696298242,0.0260359994403552,0.0134176672218132,0.206620883083728,0.0121324065107682
PC1_PC2_y2,Chr01_5264150_5885231,0.0746867950577314,0.00224554794589557,0.0129319083373483,0.101976398794766,0.00894106844351105
PC1_PC2_y2,Chr01_29264773_29827856,0.0663311501700846,0.62771012824908,0.00289265298809435,0.047054867970556,0.00421471995060865
PC1_PC2_y2,Chr02_7537776_7944758,0.0409429918612169,0.622526985877711,0.0498777148060564,0.0411483475527098,0.0352881468473841
PC1_PC2_y2,Chr04_1430678_2488919,0.024580037718748,0.233368481922464,0.0119549437620858,0.028008792780734,0.00809911614463503
PC1_PC2_y2,Chr04_2489077_3015345,0.00624870871484101,0.0838357086788765,0.00109061608333076,0.0105442498313237,0.000908052819846773
PC1_PC2_y2,Chr04_3039821_3679193,0.0205225233221255,0.416096999047636,0.00186377532645936,0.0220405673388365,0.0022309718490772
PC1_PC2_y2,Chr04_3679321_4621560,0.0180331448275242,0.655731580864341,0.000840543723753271,0.0163317579287559,0.001096580257921
PC1_PC2_y2,Chr04_4621767_5680104,0.0184605405664136,0.998236095201047,0.00461852974947651,0.0234827482244894,0.00381275970456449
PC1_PC2_y2,Chr18_13250656_13635593,0.00491888376171071,0.528581944567789,0.053508982033998,0.00259998511487414,0.0434051808472868
PC1_PC2_y2,Chr18_13643737_13898263,0.00384289513203876,0.57129182238672,0.0358725735337854,0.00166150122494738,0.0307969297186397
PC1_PC2_y2,Chr18_13898424_14524913,0.00442332952085334,0.573141519860956,0.0413411365670594,0.00206439479990228,0.0355381556658128
PC1_PC2_y2,Chr11_8023681_11175078,0.00172262556468402,0.402155884864016,0.0009029944302985,0.00105906999004739,0.000652693154236046
PC1_PC2_y2,Chr17_10878413_11065072,0.122980023489833,0.332876396899794,0.00488147179384552,0.0734826266326324,0.00576053359678334
PC1_PC2_y2,Chr17_13349543_13731534,0.110365839780941,0.74838696728824,0.0332160133381065,0.0720296186887481,0.0379353375413974
PC1_PC2_y2,Chr17_15481596_16075256,0.251526156881878,0.932652536755153,0.0278778461752931,0.147585132248086,0.0225254773404561
PC1_PC2_y12,Chr01_814270_1367747,0.152734815314756,0.0053327475363331,0.0468822936339606,0.183784537555337,0.0413578916092523
PC1_PC2_y12,Chr01_1367900_2042574,0.124900304285314,0.00539914090784594,0.0360127762154916,0.200396215664226,0.0407181667290574
PC1_PC2_y12,Chr01_2043252_2231677,0.120496645990945,0.00548790553257358,0.0204026232510549,0.155728219136261,0.025719906060572
PC1_PC2_y12,Chr01_2231706_3033846,0.148049782967197,0.00399371134589602,0.023578575571507,0.150280615393967,0.0263832705114083
PC1_PC2_y12,Chr01_3052414_4229970,0.150511060958925,0.00582621245494384,0.0421575266097682,0.199403726606019,0.0428706026825934
PC1_PC2_y12,Chr01_4235627_5264100,0.141567135391691,4.1985938183731e-05,0.00582611175364416,0.192273931249114,0.00473869776982993
PC1_PC2_y12,Chr01_5264150_5885231,0.120346713373514,3.2699960963404e-05,0.0133778931861988,0.153080348085435,0.00835192350884687
PC1_PC2_y12,Chr01_29264773_29827856,0.0731611501043048,0.519381509756018,0.00580512705466031,0.0570937889342897,0.00734774435169563
PC1_PC2_y12,Chr02_7537776_7944758,0.0492647002099794,0.53323074697051,0.0591127162781722,0.0490523990562599,0.0427177467751719
PC1_PC2_y12,Chr08_14813688_17425951,0.0409895784496106,0.567005079172727,0.0411381385478718,0.0889431021315487,0.0464966620980856
PC1_PC2_y12,Chr03_5903374_7969157,0.0704391421626849,0.791921756467696,0.0125649066500816,0.0467346088708233,0.010705421041281
PC1_PC2_y12,Chr04_2489077_3015345,0.00143466055402038,0.0806907636510519,0.00589780577497268,0.00233912709335093,0.00733076358095611
PC1_PC2_y12,Chr04_3039821_3679193,0.00436779194237467,0.33975288124089,0.0237161411794483,0.00429747315980788,0.0324956946054822
PC1_PC2_y12,Chr04_3679321_4621560,0.0127432946424801,0.563266557833466,0.0110628799613915,0.0120850022783616,0.0168249597434672
PC1_PC2_y12,Chr04_4621767_5680104,0.00750935920994729,0.553218250275956,0.0355428529448093,0.00999944795916947,0.0439527120785492
PC1_PC2_y12,Chr18_13643737_13898263,0.004637549821929,0.401956839789645,0.0697321131033609,0.00258551457518965,0.0496136390374754
