Phenotype,Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage
Vert_size_25perc_y2,Chr08_3336327_3584862,0.485591905732429,0.0232436120707841,0.122826676079947,0.65950710166521,0.114682155627464
Vert_size_25perc_y2,Chr08_3587356_3989020,0.498126249068443,0.0256839538484868,0.129541065323564,0.653967210761147,0.124194281450318
Vert_size_25perc_y2,Chr08_4449515_5019584,0.529829917050481,0.0132159151944203,0.895937441679086,0.784307574651288,"NA"
Vert_size_25perc_y2,Chr04_17500485_18088853,0.015868315797322,0.0115770612802851,0.546149016902853,"NA","NA"
Vert_size_25perc_y2,Chr04_18090355_18758035,0.332100209811275,0.029350147029689,0.976922777566649,0.240409565579697,"NA"
Vert_size_25perc_y2,Chr13_15623227_16175370,0.114562981804406,0.0361849488959392,0.468236440106263,0.201756169695081,"NA"
Vert_size_25perc_y2,Chr13_16228826_16309277,0.117335867815961,0.0401380700478638,0.624227897165975,0.199288573977739,"NA"
Vert_size_50perc_y2,Chr01_31299043_32249075,0.015743825120314,0.0167382806050164,0.0300868572643712,0.0307270909183819,0.0206702812699497
Vert_size_50perc_y2,Chr01_32254239_32925441,0.0155911905726127,0.0172787082107232,0.0377245217433059,0.0307604343276318,0.0232866095258747
Vert_size_50perc_y2,Chr02_4525_349303,0.461958591037997,0.00114285869071744,0.67518046922865,0.699675628508137,"NA"
Vert_size_50perc_y2,Chr02_361276_876244,0.452329974167664,0.000774569458310529,0.734541841983736,0.644560636567894,"NA"
Vert_size_50perc_y2,Chr02_880559_1380844,0.470289159316059,0.00368168513301417,0.197697671147492,0.676381737123932,0.187851208012823
Vert_size_50perc_y2,Chr02_1380871_1588241,0.468858302192182,0.00187446618857734,0.227777346330511,0.684728290871869,0.212441634791637
Vert_size_50perc_y2,Chr02_1591078_2117143,0.464183884718388,0.00195187089038914,0.667428154000935,0.667234882692873,"NA"
Vert_size_50perc_y2,Chr02_2118663_2439301,0.0996946756576846,0.000567064326022373,0.756549706793839,0.16812473094802,"NA"
Vert_size_50perc_y2,Chr02_2439319_3802076,0.111990019244498,0.00524280489249862,0.870328885017831,0.1958390514903,"NA"
Vert_size_50perc_y2,Chr02_3811172_4203782,0.0841724427523956,0.000141089788426029,0.951764959988668,0.133815993627471,"NA"
Vert_size_50perc_y2,Chr02_5059567_5396611,0.11822751793939,0.00265353951189077,0.993763762104819,0.212800802106306,"NA"
Vert_size_50perc_y2,Chr02_5398284_5923170,0.132753233664159,0.00849008118369086,0.849458780997397,0.201901838834705,"NA"
Vert_size_50perc_y2,Chr02_5954022_6493859,0.152518769535376,0.0452377723088911,0.462049846200015,0.259145471798838,"NA"
Vert_size_50perc_y2,Chr02_6498866_6748647,0.373123532818045,0.0218747875052607,0.215192428246332,0.513317641730563,"NA"
Vert_size_50perc_y2,Chr02_6759683_7031301,0.359025113007655,0.0107783640827747,0.178871281024575,0.451102699237815,0.193182690557849
Vert_size_50perc_y2,Chr02_15347679_15710186,0.735779837676714,0.031915270970061,0.815864142591186,0.508621512130461,0.930465702399357
Vert_size_50perc_y2,Chr02_15710673_16424164,0.83981391233629,0.0131344339092876,0.0847804159123173,0.714191694735697,"NA"
Vert_size_50perc_y2,Chr02_16424174_19450199,0.83175859594455,0.0398167572985976,0.146148823093505,0.689581571880617,"NA"
Vert_size_50perc_y2,Chr08_2709868_3310722,0.444458069186634,0.0439934481191351,0.583941869673423,0.621345100453012,"NA"
Vert_size_50perc_y2,Chr08_3336327_3584862,0.483893927526899,0.0107548440510701,0.249315072429053,0.645681324819992,0.232912343732413
Vert_size_50perc_y2,Chr08_3587356_3989020,0.496638276129961,0.0110698933905321,0.262434765513583,0.639268766618769,0.246982850172996
Vert_size_50perc_y2,Chr08_4058961_4449509,0.465334330976792,0.0319987514046616,0.859550712608949,0.593459494296557,"NA"
Vert_size_50perc_y2,Chr08_4449515_5019584,0.527730968806527,0.00608186925483663,0.82593407293847,0.778948088534348,"NA"
Vert_size_50perc_y2,Chr08_5029274_5540148,0.497100707205219,0.0347855845386507,0.909837498539271,0.695684570001371,"NA"
Vert_size_50perc_y2,Chr10_12006024_12591692,0.513430812156097,0.0342661468569518,0.386207848441701,0.679597098141161,"NA"
Vert_size_50perc_y2,Chr10_13847559_14211378,0.721043904252017,0.0330530899647209,0.298058483904844,0.975350470141597,0.365638835594651
Vert_size_50perc_y2,Chr10_14353901_15278725,0.724795196174474,0.0360491070419025,0.80382623437296,0.889053679062751,0.666887035862366
Vert_size_50perc_y2,Chr04_17500485_18088853,0.0142919882520113,0.0115966477122616,0.60749200127313,"NA","NA"
Vert_size_50perc_y2,Chr04_18090355_18758035,0.354745118810108,0.0282008289478949,0.893182883495786,0.255082446995515,"NA"
Vert_size_75perc_y2,Chr01_31299043_32249075,0.0243144860371228,0.0349375935359042,0.0524738732405227,0.0418098212163042,0.0380446103131554
Vert_size_75perc_y2,Chr01_32254239_32925441,0.0222546655131651,0.0310573562802883,0.0625782739240376,0.0385559761354222,0.039853951841915
Vert_size_75perc_y2,Chr02_4525_349303,0.543217686927373,0.00182693735247246,0.702791139048125,0.777999043301965,"NA"
Vert_size_75perc_y2,Chr02_361276_876244,0.531223797942799,0.00107508555643655,0.694968633196724,0.713242271603058,"NA"
Vert_size_75perc_y2,Chr02_880559_1380844,0.558611309538353,0.0060171778108659,0.260479049733526,0.758456437164771,0.252816296439259
Vert_size_75perc_y2,Chr02_1380871_1588241,0.550666789365334,0.00278701351287855,0.291331483296613,0.761569231267839,0.277520134502294
Vert_size_75perc_y2,Chr02_1591078_2117143,0.542937760456796,0.00249721995447906,0.846542339989391,0.764051738657574,"NA"
Vert_size_75perc_y2,Chr02_2118663_2439301,0.141584159350385,0.000739200799615708,0.975070263566284,0.220716471023868,"NA"
Vert_size_75perc_y2,Chr02_2439319_3802076,0.149877600181091,0.00460228646863114,0.709587193986781,0.243756787197776,"NA"
Vert_size_75perc_y2,Chr02_3811172_4203782,0.113494061373283,0.000100965671889416,0.753367008690365,0.168194346157076,"NA"
Vert_size_75perc_y2,Chr02_5059567_5396611,0.147805323567389,0.00104802973763443,0.823275338234545,0.249646195726609,"NA"
Vert_size_75perc_y2,Chr02_5398284_5923170,0.171499624960722,0.00680467363853105,0.578700941983927,0.253768200560056,"NA"
Vert_size_75perc_y2,Chr02_5954022_6493859,0.196737767474043,0.0395858638362555,0.677265407833131,0.316008749742131,"NA"
Vert_size_75perc_y2,Chr02_6498866_6748647,0.488771329810171,0.0203082915657846,0.328041583281663,0.638512191239536,"NA"
Vert_size_75perc_y2,Chr02_6759683_7031301,0.472227151195643,0.0101972015409241,0.243427510364197,0.568820824182393,0.252602172494605
Vert_size_75perc_y2,Chr02_7048372_7535720,0.160173328548476,0.0467533714144857,0.156383109371927,0.254876862575677,0.158648258786202
Vert_size_75perc_y2,Chr02_15347679_15710186,0.567602882139034,0.0301271893339401,0.655134826828058,0.380714049085494,0.758585431485333
Vert_size_75perc_y2,Chr02_15710673_16424164,0.819871240139535,0.0165897090641701,0.0943931634961998,0.708577515384243,"NA"
Vert_size_75perc_y2,Chr02_16424174_19450199,0.80872620536506,0.0484191143856565,0.140366961193475,0.683716872511183,"NA"
Vert_size_75perc_y2,Chr08_3336327_3584862,0.472933508576545,0.01420012269835,0.129958531710341,0.633679282403625,0.122933915693164
Vert_size_75perc_y2,Chr08_3587356_3989020,0.495442252666934,0.0110585257198438,0.135950868912452,0.634018299357627,0.130428510853714
Vert_size_75perc_y2,Chr08_4058961_4449509,0.463412512228903,0.039371402916151,0.983784839416318,0.586523758486749,"NA"
Vert_size_75perc_y2,Chr08_4449515_5019584,0.526980852203254,0.00587028826907939,0.865266022042436,0.772267517214366,"NA"
Vert_size_75perc_y2,Chr08_5029274_5540148,0.421919104476601,0.0351687332244437,0.763397199016539,0.600030487934967,"NA"
Vert_size_75perc_y2,Chr04_17500485_18088853,0.0207457792293382,0.0256168972835264,0.625674681849188,"NA","NA"
Vert_size_75perc_y2,Chr13_15623227_16175370,0.130171567196978,0.0333854670570701,0.363400540654887,0.218768244538198,"NA"
Vert_size_75perc_y2,Chr13_16228826_16309277,0.134571088985785,0.0377150410077054,0.512178535140128,0.221561889275516,"NA"
Vert_vs_Horiz_center_y2,Chr01_10127776_10700451,0.0188037551792141,0.0337084985411946,0.327442235880402,0.028136389764222,"NA"
Vert_vs_Horiz_center_y2,Chr01_11966199_12330339,0.00658220013095704,0.0355292176952513,0.89368421900695,0.0114439761929756,"NA"
Vert_vs_Horiz_center_y2,Chr01_12330528_13051606,0.00829347998526203,0.0149704533489781,0.994047786893271,0.0127167157631147,"NA"
Vert_vs_Horiz_center_y2,Chr01_13052007_13382483,0.000770220825007313,0.0245411104613269,0.875691256956298,0.00120991904612303,"NA"
Vert_vs_Horiz_center_y2,Chr01_13382510_13576339,0.00063001585794196,0.010028026357309,0.917815629372033,0.00107193093228136,"NA"
Vert_vs_Horiz_center_y2,Chr01_13576351_14061355,0.000740256858895412,0.0343145055816907,0.835366213347772,0.00114762739932113,"NA"
Vert_vs_Horiz_center_y2,Chr01_14061635_14604721,0.000853355477303142,0.0308928544013495,0.871800722985999,0.001333560364643,"NA"
Vert_vs_Horiz_center_y2,Chr01_21488110_22523058,0.825921630531686,0.0471288808721067,0.730755835550398,0.749354747386414,"NA"
Vert_vs_Horiz_center_y2,Chr01_28328781_28712697,0.00529290797285388,0.0243462606136706,0.316643918504077,0.00801125149828923,"NA"
Vert_vs_Horiz_center_y2,Chr02_4525_349303,0.780100078934966,0.0350692388648618,0.547181031250921,0.555639912099705,"NA"
Vert_vs_Horiz_center_y2,Chr02_361276_876244,0.777209885964677,0.0343082279381166,0.566954991448089,0.595252993270689,"NA"
Vert_vs_Horiz_center_y2,Chr02_1591078_2117143,0.778109615423751,0.0440602270221541,0.246329463347985,0.589214334378781,"NA"
Vert_vs_Horiz_center_y2,Chr02_2118663_2439301,0.911419216703431,0.0404884903217901,0.385439328587727,0.754875589270501,"NA"
Vert_vs_Horiz_center_y2,Chr02_3811172_4203782,0.979820674291657,0.00387106192473052,0.424652165786171,0.819584643911607,"NA"
Vert_vs_Horiz_center_y2,Chr02_5059567_5396611,0.949140777109397,0.000515739541810024,0.523981966586254,0.850052849161908,"NA"
Vert_vs_Horiz_center_y2,Chr02_5398284_5923170,0.999118023486759,0.00597201840397782,0.640239776711655,0.808820245485491,"NA"
Vert_vs_Horiz_center_y2,Chr02_5954022_6493859,0.964358551139415,0.0141536404812007,0.184213801515929,0.734955321428362,"NA"
Vert_vs_Horiz_center_y2,Chr02_6498866_6748647,0.661935619869112,0.0107878234321742,0.109652364856156,0.493560917804425,"NA"
Vert_vs_Horiz_center_y2,Chr02_6759683_7031301,0.641790402062279,0.0135443553342277,0.916480732106514,0.532328546303183,0.844051367655367
Vert_vs_Horiz_center_y2,Chr02_15710673_16424164,0.594824176599306,0.036090203930685,0.0219587820910729,0.667871162046294,"NA"
Vert_vs_Horiz_center_y2,Chr08_8971279_9678606,0.726287115887413,0.0269539231149333,0.125984149353805,0.657123439131108,"NA"
Vert_vs_Horiz_center_y2,Chr08_9678750_9935166,0.75126983645394,0.0475127466432705,0.607938772353091,0.664615107787595,0.642770692212881
Vert_vs_Horiz_center_y2,Chr08_9941845_10355573,0.721810406737939,0.0170128207768155,0.726289270159056,0.622524532076383,"NA"
Vert_vs_Horiz_center_y2,Chr08_10355587_10571239,0.752795246220147,0.0454899166732341,0.837991572432644,0.63840199729781,"NA"
Vert_vs_Horiz_center_y2,Chr08_10571443_11238535,0.737348434146738,0.0342001925606634,0.971059393134874,0.613540923934092,"NA"
Vert_vs_Horiz_center_y2,Chr08_11239063_11649947,0.714362519183872,0.019965249077857,0.738522229589022,0.615509257444729,"NA"
Vert_vs_Horiz_center_y2,Chr08_11650202_12171282,0.710808755311835,0.0150423151028253,0.800518165912048,0.624685783069741,"NA"
Vert_vs_Horiz_center_y2,Chr14_13241549_13859511,0.00964728194298978,0.0465661659012009,0.923563360152581,0.00663103086971945,"NA"
Vert_vs_Horiz_center_y2,Chr05_21547902_22130043,0.224595288516731,0.0461763054490341,0.793686333441928,0.175947594801438,"NA"
Vert_vs_Horiz_center_y2,Chr07_11518036_12622483,0.179438040521386,0.011035097735095,0.869717731289287,0.129706276294377,"NA"
Horiz_25_75perc_y2,Chr01_3052414_4229970,0.572788373656144,0.0461965108595532,0.117734641386232,0.759967234823299,0.169946464680808
Horiz_25_75perc_y2,Chr01_5264150_5885231,0.835598030467859,0.045599668694553,0.0648243707771972,0.967906679480826,0.0677940405024013
Horiz_25_75perc_y2,Chr01_14607158_15449572,0.659773966074436,0.0261261388029308,0.0368649059618184,0.688017229729237,"NA"
Horiz_25_75perc_y2,Chr01_16454791_19216253,0.0731747038377071,0.0244458669408651,0.00198217698555902,0.0340257534310508,"NA"
Horiz_25_75perc_y2,Chr01_19216664_20661429,0.161076075044844,0.0315227994246842,0.00462979297254704,"NA","NA"
Horiz_25_75perc_y2,Chr01_20662914_21251875,0.83793914538511,0.0218735261070054,0.0317384000786059,0.768826319121817,"NA"
Horiz_25_75perc_y2,Chr02_4525_349303,0.627558061179205,0.0303182805069127,0.682190131088383,0.517630028120277,"NA"
Horiz_25_75perc_y2,Chr02_1380871_1588241,0.622663470124013,0.0405125052402923,0.323471572769947,0.587581659130155,0.252953322952174
Horiz_25_75perc_y2,Chr02_2118663_2439301,0.66441563339133,0.0332514837780561,0.102445811164832,0.714487505016449,"NA"
Horiz_25_75perc_y2,Chr02_4204964_5059530,0.637249623521774,0.0247364157488919,0.588368759750479,0.72153921411481,"NA"
Horiz_25_75perc_y2,Chr10_7893952_8487113,0.498017591638617,0.0296439262621544,0.865824446890575,0.510521330832656,0.858979750104121
Horiz_25_75perc_y2,Chr10_8487455_9083699,0.571368593057544,0.0499031623018064,0.854415219926284,0.640020887310779,"NA"
Horiz_25_75perc_y2,Chr10_9084168_9428493,0.669395674392848,0.048037520623726,0.922404413271502,0.684718145414332,"NA"
Horiz_25_75perc_y2,Chr10_12006024_12591692,0.707882949666484,0.0365593069016001,0.70105106240357,0.611663190657099,"NA"
Horiz_25_75perc_y2,Chr14_9966401_10546826,0.81493144624136,0.0294480681540034,0.943148660148853,0.845538423204766,"NA"
Horiz_25_75perc_y2,Chr09_5962557_6348625,0.0390586402065873,0.03447971024334,0.850363710994319,0.0463806303051796,0.824995190206473
Horiz_25_75perc_y2,Chr09_6348626_6642511,0.0752876179842517,0.0146966901864889,0.99484900696626,0.0982750209491124,0.942646072676049
Horiz_25_75perc_y2,Chr09_6642849_7022695,0.0806919668895087,0.0100447514811655,0.968394432987797,0.0972220957309579,0.923872649760001
Horiz_25_75perc_y2,Chr09_7029768_7643120,0.0319842695767652,0.0107305032974381,0.922405333112685,0.0547189388760372,0.974419471650289
Horiz_25_75perc_y2,Chr09_7644076_7707585,0.0829162483374331,0.0202990973384086,0.82756243834307,0.101967143035753,"NA"
Horiz_25_75perc_y2,Chr09_7716481_8073961,0.0873372606921636,0.0142312316384004,0.84765302221152,0.106880483076403,"NA"
Horiz_25_75perc_y2,Chr09_8094829_8323134,0.0891658780041015,0.0190224462032338,0.503356357700493,0.123795769442652,"NA"
Horiz_25_75perc_y2,Chr09_8323314_8873271,0.0940410931184315,0.0479330896659991,0.25538471619334,0.110962526632042,"NA"
Horiz_25_75perc_y2,Chr09_10169169_10546219,0.0587413630723897,0.0222856738027167,0.854198038071796,0.094724562220086,"NA"
Horiz_25_75perc_y2,Chr09_10546585_10817737,0.159522658171032,0.0254241334758822,0.217846800218611,0.172663952994503,0.222388660979616
Horiz_25_75perc_y2,Chr09_11198785_11824088,0.166858120037894,0.0464522370596819,0.257542010494174,0.219198626578675,0.263566544759983
Horiz_25_75perc_y2,Chr09_11824144_12217367,0.16021858842712,0.0344825029031235,0.24126649092798,0.198347048374418,0.245812871894219
Horiz_25_75perc_y2,Chr09_12479150_12868645,0.154683664130632,0.0173764293063844,0.197346138116124,0.199418549087706,0.225383976808163
Horiz_25_75perc_y2,Chr17_10480776_10878354,0.331821701560305,0.0479335113695653,0.0380731473917005,0.386657549981158,0.04015186376661
Horiz_25_75perc_y2,Chr17_12457522_12723868,0.460559618656565,0.0343145852940002,0.040911390745025,0.529564663968831,0.0574549186184632
Horiz_25_75perc_y2,Chr17_13349543_13731534,0.0377309145440231,0.000617758898386241,0.586958237507309,0.0357466117468348,0.521632977616402
Horiz_25_75perc_y2,Chr17_13865658_14959995,0.0698840355422109,0.00386195257303413,0.638349425934419,0.0897675681671524,0.633590424812942
Horiz_25_75perc_y2,Chr17_14960011_15481423,0.15485742063441,0.0151350207006705,0.18457576534114,0.213055763703402,0.160173625503744
Horiz_25_75perc_y2,Chr17_15481596_16075256,0.0338451164580095,0.00805448959129203,0.0364289223360881,0.0441241546399962,0.0323663965851336
PC1_PC4_y12,Chr01_4235627_5264100,0.339792694226897,0.0397207332300909,0.682079632167705,0.354166225955131,0.637739057473706
PC1_PC4_y12,Chr01_5264150_5885231,0.5681720148508,0.0446217622063691,0.735369105462254,0.48265441371826,0.662850606006726
PC1_PC4_y12,Chr01_5886076_6253003,0.334479209443393,0.029095051248428,0.263145684509992,0.304911652878027,"NA"
PC1_PC4_y12,Chr01_6253852_6811196,0.327351469123768,0.0393020924744541,0.0875544734856478,0.306695661138433,"NA"
PC1_PC4_y12,Chr01_6811651_7107385,0.326777203090656,0.0358044609235577,0.239000595597432,0.312438357556715,"NA"
PC1_PC4_y12,Chr01_7117069_8021093,0.748685554307265,0.0264658753951089,0.715945429490491,0.760917824993397,"NA"
PC1_PC4_y12,Chr01_8021339_8546533,0.379417835552189,0.0113479356716117,0.828070303559457,0.385510954554746,"NA"
PC1_PC4_y12,Chr01_8548056_9439189,0.254106611896574,0.00883142487882177,0.870714397715233,0.256985368846427,"NA"
PC1_PC4_y12,Chr01_31299043_32249075,0.0164020540086339,0.0186701260272226,0.294370091579542,0.0191445232101237,0.267521900900632
PC1_PC4_y12,Chr01_32925677_33648211,0.0164483790854382,0.0112954348470285,0.256706478729629,0.0179324810705727,0.236397894315818
PC1_PC4_y12,Chr01_33648862_33944256,0.0116841055463762,0.0049639839337493,0.205544928209994,0.0117118337342052,0.19542319415643
PC1_PC4_y12,Chr01_33944396_34707623,0.0486973181340828,0.0231940308596878,0.953570431832037,0.0424608566315006,0.964989984017246
PC1_PC4_y12,Chr01_34711949_35098398,0.0352866761479603,0.0288242219750787,0.748485830449468,0.0476527539569264,0.775291172756104
PC1_PC4_y12,Chr01_36678640_37008510,0.213136511941816,0.0432680700034746,0.709320667229569,0.19374962705071,0.776965464388048
PC1_PC4_y12,Chr01_37008686_37399402,0.176780486965694,0.0294031536015857,0.725141888997151,0.179629452899306,0.795606064443535
PC1_PC4_y12,Chr01_37399748_38492440,0.190479350152019,0.0339916457117807,0.661160390192517,0.190579504448706,0.766106613880684
PC1_PC4_y12,Chr02_4525_349303,0.91446989789978,0.0387932668820918,0.225866182425252,0.893085478963639,"NA"
PC1_PC4_y12,Chr03_10726458_10961187,0.414437991084354,0.0402734285576012,0.869594471399646,0.413960187975666,"NA"
PC1_PC4_y12,Chr04_1430678_2488919,0.00136025772973433,0.0289157256558848,0.210737104888295,0.00121297596713106,0.183199221110664
PC1_PC4_y12,Chr04_2489077_3015345,0.000747508948233216,0.0151424682846097,0.0490586889599258,0.000736856798885353,0.0604910340576262
PC1_PC4_y12,Chr09_7029768_7643120,0.0575566485055563,0.0489197583266182,0.586398181519359,0.0542582392417931,0.689558981559141
PC1_PC4_y12,Chr05_2023094_2828367,0.576756058976579,0.0434998544965669,0.0616428710934895,0.552829278623434,0.0644882636089783
PC1_PC4_y12,Chr05_2831067_3339589,0.575355063450915,0.0381534424820601,0.052583427158871,0.566838923926164,0.0574411209966906
PC1_PC4_y12,Chr11_11931634_12929647,0.179521462048157,0.0203823145080893,0.269569456664312,0.182294803838802,"NA"
PC1_PC4_y12,Chr11_12929719_13960175,0.158427462427396,0.0424389954229012,0.369068177350993,0.145090407352372,"NA"
PC1_PC4_y12,Chr19_4016873_4784385,0.811343520431678,0.0111530954836451,0.598721337306809,0.706211600797699,0.628336171258218
PC1_PC4_y12,Chr19_4798847_7574587,0.446531753209255,0.0438984952175966,0.491165178304511,0.488879046964678,0.515677140170547
PC1_PC4_y12,Chr19_8881409_9417721,0.683810995667931,0.0460910066466722,0.311138436111817,0.735267205256668,0.35655120337698
PC2_PC4_y2,Chr01_5264150_5885231,0.0881964443494787,0.0496606219257955,0.00905706282952236,0.177103794486872,0.00750663421793147
PC2_PC4_y2,Chr01_13576351_14061355,0.912615466920818,0.0445695702686965,0.636132816200548,0.83394036158036,"NA"
PC2_PC4_y2,Chr01_38553273_41248221,0.0873918002494536,0.0235497350408703,0.600992539865349,0.064843362427429,0.753648994928369
PC2_PC4_y2,Chr14_6941815_7207281,0.384450183205592,0.0366564711629964,0.497666950898814,0.558225856443427,"NA"
PC2_PC4_y2,Chr09_4349350_4815906,0.191471664739949,0.0401176044509143,0.661173361840785,0.13533188074897,"NA"
PC2_PC4_y2,Chr13_12235632_13036378,0.788819237619511,0.0183641402144983,0.472633083416188,0.796774547243727,"NA"
PC2_PC4_y2,Chr07_9329667_10358888,0.920088764161569,0.0388365260616703,0.671625654715963,0.796870356456221,"NA"
PC2_PC4_y2,Chr07_10430628_11516534,0.916477019598107,0.0248888434591817,0.407639545029115,0.832245055929395,"NA"
PC3_PC4_y12,Chr01_11966199_12330339,0.230353342062905,0.0443613057571375,0.787339739196766,0.265647182131459,"NA"
PC3_PC4_y12,Chr01_12330528_13051606,0.241592862739009,0.0305601610895469,0.911192083837593,0.286944943399093,"NA"
PC3_PC4_y12,Chr01_13382510_13576339,0.346071912454997,0.0351739233771379,0.930294532910951,0.427481069256158,"NA"
PC3_PC4_y12,Chr02_3811172_4203782,0.293395619968445,0.0443643046119432,0.522315781660995,0.210273552224155,"NA"
PC3_PC4_y12,Chr02_4204964_5059530,0.305148941326209,0.0100212782539221,0.738225304651213,0.259168829687977,"NA"
PC3_PC4_y12,Chr02_5059567_5396611,0.306461699914828,0.022331582682521,0.501942183410613,0.228306242661755,"NA"
PC3_PC4_y12,Chr08_8449800_8952307,0.850706295230315,0.0328260341445481,0.854218925310062,0.947853330754949,0.855927417047724
PC3_PC4_y12,Chr10_8487455_9083699,0.102778230774081,0.0222258848017196,0.29742202125906,0.109494258561017,"NA"
PC3_PC4_y12,Chr10_9084168_9428493,0.0836301959698295,0.00419458500383076,0.337666339988542,0.0980855568665033,"NA"
PC3_PC4_y12,Chr10_9428494_10204714,0.0891528383435429,0.0355455660756778,0.292596951370818,0.110897604627148,"NA"
PC3_PC4_y12,Chr10_10683969_11126331,0.0774126020069992,0.0124348942432528,0.198051379783218,0.0991211259437741,"NA"
PC3_PC4_y12,Chr04_4621767_5680104,0.0854487058172741,0.0479559066982298,0.722365027200568,0.0468300875066613,0.838016249278895
PC3_PC4_y12,Chr16_11303660_11775746,0.0880251586230401,0.0364253278623813,0.165302237105885,0.130720589633313,"NA"
PC3_PC4_y12,Chr16_12459142_12780007,0.0370009025317799,0.0113499546433694,0.735880922238133,0.0481178417691703,"NA"
PC3_PC4_y12,Chr16_13518869_14174202,0.0136171924909137,0.0199023304061942,0.848376353633765,0.0255345219393531,"NA"
PC3_PC4_y12,Chr07_3941395_4409564,0.862489563965451,0.0218711770775886,0.0970067587688089,0.973539243538541,0.100537598631508
PC3_PC4_y12,Chr07_4409597_8690237,0.960066698982464,0.00869873606736836,0.265581818415665,0.825514570204688,"NA"
PC3_PC4_y12,Chr07_8690303_9329666,0.473224213365429,0.0168890676863995,0.366596471055675,0.385269291631753,"NA"
PC3_PC4_y12,Chr07_9329667_10358888,0.27468029556492,0.0273964092459183,0.708352234428131,0.21451006154089,"NA"
PC3_PC4_y12,Chr07_10430628_11516534,0.25584313306342,0.0131813203074172,0.846044998521878,0.180576096923912,"NA"
PC3_PC4_y12,Chr07_11518036_12622483,0.231772408086768,0.017355230561638,0.83288542235629,0.170785529214016,"NA"
Area2_cavity_y2,Chr01_31299043_32249075,0.0109286539310674,0.0335063525837855,0.0307580000204733,0.0215009608772638,0.0218836722423869
Area2_cavity_y2,Chr01_32254239_32925441,0.00919469432437385,0.0252835099402401,0.0377096903196214,0.0187129635515317,0.0225767009852399
Area2_cavity_y2,Chr02_4525_349303,0.511409699063877,0.00223693010760266,0.753119288468897,0.775413847117555,"NA"
Area2_cavity_y2,Chr02_361276_876244,0.50104383205977,0.0014735539176462,0.779140611904815,0.714849503315561,"NA"
Area2_cavity_y2,Chr02_880559_1380844,0.523625753919785,0.00760142770036794,0.212581696269862,0.748937116213606,0.19985584801451
Area2_cavity_y2,Chr02_1380871_1588241,0.518769818902543,0.00354723144823167,0.250168329821025,0.756954793930366,0.230208548500139
Area2_cavity_y2,Chr02_1591078_2117143,0.512911477854463,0.00333557662299723,0.638089276219025,0.747498118143558,"NA"
Area2_cavity_y2,Chr02_2118663_2439301,0.15053812734681,0.00117425638959226,0.783305505835125,0.244989170898588,"NA"
Area2_cavity_y2,Chr02_2439319_3802076,0.158328638249151,0.00617617910905789,0.880463063955175,0.264443131783304,"NA"
Area2_cavity_y2,Chr02_3811172_4203782,0.117465981812589,0.000130723806490201,0.900933721962672,0.188337634624066,"NA"
Area2_cavity_y2,Chr02_5059567_5396611,0.148365172491071,0.000843315610667845,0.93972788434827,0.264376966682193,"NA"
Area2_cavity_y2,Chr02_5398284_5923170,0.170232302739245,0.00489629785487575,0.749178682628411,0.263513871188489,"NA"
Area2_cavity_y2,Chr02_5954022_6493859,0.192011638328396,0.0264994507610897,0.500877256885652,0.332397260005209,"NA"
Area2_cavity_y2,Chr02_6498866_6748647,0.511045345072652,0.0137236105435456,0.226625331532462,0.687582637409647,"NA"
Area2_cavity_y2,Chr02_6759683_7031301,0.49795834211031,0.00826839327603182,0.242296072053992,0.617083284592124,0.25855131109288
Area2_cavity_y2,Chr02_7048372_7535720,0.173601574982327,0.0493240348459264,0.156661244621715,0.2869929989199,0.16334375866889
Area2_cavity_y2,Chr02_15347679_15710186,0.557966900481099,0.0307484313643233,0.601139270414911,0.356126046517291,0.724017826645946
Area2_cavity_y2,Chr02_15710673_16424164,0.847125839726029,0.0128684817951538,0.0566761893547513,0.713944591093375,"NA"
Area2_cavity_y2,Chr02_16424174_19450199,0.831020373273647,0.0433459292458933,0.0905746295941218,0.686305005323723,"NA"
Area2_cavity_y2,Chr08_3336327_3584862,0.537949563010774,0.0180102747325605,0.124783680093182,0.729729333637257,0.117502343549522
Area2_cavity_y2,Chr08_3587356_3989020,0.549915691592918,0.0180672308024279,0.134013756380186,0.721251507440969,0.127030086352632
Area2_cavity_y2,Chr08_4449515_5019584,0.585490890715326,0.00913559961553875,0.893156512484412,0.859651826604617,"NA"
Area2_cavity_y2,Chr04_17500485_18088853,0.0103326333112571,0.0156383428107938,0.633132858797084,"NA","NA"
Area2_cavity_y2,Chr04_18090355_18758035,0.361532122499734,0.0439412171620799,0.86676266196229,0.256424236524874,"NA"
Area2_cavity_y2,Chr13_15623227_16175370,0.168228000959588,0.0435568724782384,0.381224025179004,0.290172312568055,"NA"
Perimeter2_excl_cavity_y2,Chr01_28328781_28712697,0.0866822930202243,0.0495674523162699,0.029890333175661,0.125473120054714,"NA"
Perimeter2_excl_cavity_y2,Chr01_29864781_30461232,0.0791425317530313,0.0370218051655096,0.00150686069764331,0.124482066176405,"NA"
Perimeter2_excl_cavity_y2,Chr01_31299043_32249075,0.0109820983378903,0.0270029478342539,0.029896314176416,0.0226689765825736,0.0205187815192535
Perimeter2_excl_cavity_y2,Chr01_32254239_32925441,0.00977517627871353,0.0230151379987712,0.037206744362618,0.0200433698180578,0.021473695248975
